"x"
0.718
0
0.38
0.308
0.18
0.804
0.352
0.044
0.262
0.214
0.334
0.136
0.57
0.432
0.686
0.45
0.968
0.546
0.486
0.146
0.236
0.578
0.652
0.422
0.122
0.734
0.084
0.93
0.494
0.924
0.276
0.058
0.0780000000000001
0.616
0.994
0.416
0.218
0.25
0.058
0.432
0.854
0.936
0.888
0.406
0.742
0.058
0.884
0.848
0.916
0.618
0
0.406
0.706
0.428
0.726
0.992
0.55
0.912
0.266
0.404
0.496
0.148
0.0740000000000001
0.188
0.304
0.272
0.766
0.452
0.13
0.204
0.956
0.316
0.184
0.824
0.2
0.862
0.186
0.682
0.518
0.616
0.55
0.708
0.314
0.358
0.464
0.772
0.164
0.778
0.236
0.356
0.88
0.124
0.016
0.43
0.266
0.644
0.928
0.886
0.788
0.402
0.774
0.004
0.262
0.17
0.764
0.318
0.496
0.506
0.96
0.64
0.772
0.33
0.174
0.39
0.712
0.308
0.364
0.91
0.292
0.778
0.012
0.854
0.19
0.272
0.434
0.336
0.584
0.436
0.72
0.674
0.986
0.278
0.13
0.608
0.912
0.312
0.69
0.856
0.254
0.404
0.248
0.064
0.104
0.352
0.874
0.422
0.576
0.61
0.678
0.13
0.514
0.00800000000000001
0.182
0.594
0.804
0.444
0.332
0.85
0.752
0.642
0.006
0.884
0.342
0.69
0.05
0.866
0
0.364
0.194
0.724
0.24
0.022
0.056
0.44
0.782
0.002
0.136
0.446
0.808
0.948
0.69
0.176
0.0760000000000001
0.898
0.826
0.496
0.368
0.188
0.834
0.218
0.0820000000000001
0.296
0.386
0.382
0.282
0.364
0.208
0.13
0.048
0.0840000000000001
0.908
0.184
0.448
0.452
0.856
0.806
0.138
0.6
0.338
0.742
0.22
0.158
0.086
0.726
0.646
0.332
0.356
0.696
0.02
0.29
0.362
0.652
0.878
0.7
0.14
0.108
0.452
0.506
0.74
0.374
0.0880000000000001
0.954
0.236
0.222
0.918
0.03
0.65
0.432
0.276
0.656
0.464
0.41
0.144
0.748
0.302
0.834
0.196
0.39
0.584
0.26
0.166
0.26
0.988
0.9
0.55
0.254
0.898
0.892
0.008
0.594
0.37
0.118
0.632
0.242
0.882
0.33
0.43
0.36
0.968
0.094
0.384
0.202
0.024
0.154
0.718
0.234
0.796
0.368
0.758
0.942
0.59
0.47
0.002
0.808
0.454
0.472
0.262
0.45
0.284
0.422
0.346
0.16
0.264
0.902
0.2
0.268
0.522
0.966
0.626
0.096
0.504
0.312
0.576
0.288
0.824
0.99
0.946
0.49
0.84
0.892
0.008
0.042
0.65
0.568
0.456
0.052
0.336
0.866
0.362
0.432
0.908
0.862
0.006
0.466
0.16
0.868
0.724
0.472
0.924
0.692
0.598
0.384
0.898
0.952
0.364
0.928
0.304
0.622
0.792
0.716
0.474
0.14
0.18
0.0960000000000001
0.238
0.15
0.528
0.4
0.034
0.164
0.53
0.554
0.49
0.334
0.028
0.254
0.416
0.556
0.744
0.288
0.228
0.748
0.514
0.994
0.366
0.652
0.98
0.196
0.612
0.596
0.66
0.036
0.32
0.944
0.0880000000000001
0.788
0.154
0.308
0.0980000000000001
0.418
0.974
0.006
0.368
0.882
0.216
0.316
0.148
0.258
0.116
0.932
0.372
0.172
0.794
0.728
0.3
0.21
